open,high,low,close,tick_volume
89.5,89.58,89.45,89.53,283
89.54,89.58,89.36,89.52,395
89.51,89.57,89.44,89.53,395
89.52,89.53,89.38,89.38,295
89.37,89.41,89.21,89.32,410
89.31,89.44,89.3,89.41,267
89.42,89.53,89.38,89.47,335
89.48,89.57,89.43,89.56,344
89.57,89.62,89.36,89.36,224
89.37,89.41,89.3,89.37,252
89.36,89.43,89.32,89.36,299
89.37,89.41,89.3,89.34,172
89.35,89.4,89.32,89.35,243
89.36,89.42,88.94,89.16,872
89.15,89.16,88.62,88.68,719
88.67,89.17,88.6,89.12,590
89.21,89.91,89.2,89.62,631
89.63,89.68,89.5,89.66,271
89.67,89.68,89.47,89.48,224
89.47,89.62,89.46,89.62,163
89.63,89.78,89.57,89.74,189
89.73,89.8,89.65,89.79,291
89.48,89.68,89.48,89.55,216
89.54,89.72,89.48,89.68,225
89.69,89.82,89.68,89.82,249
89.81,89.94,89.81,89.84,262
89.83,89.84,89.72,89.77,159
89.78,89.88,89.77,89.82,167
89.81,89.82,89.72,89.72,126
89.73,89.88,89.71,89.88,138
89.89,89.92,89.72,89.86,300
89.85,89.93,89.8,89.83,275
89.82,89.88,89.75,89.86,241
89.85,89.95,89.81,89.89,187
89.9,89.97,89.87,89.93,178
89.94,89.96,89.82,89.82,161
89.81,89.93,89.8,89.86,268
89.85,89.87,89.54,89.61,344
89.62,89.7,89.51,89.6,375
89.59,89.65,89.46,89.56,262
89.55,89.67,89.51,89.64,196
89.63,89.68,89.41,89.49,248
89.5,89.51,89.45,89.49,176
89.5,89.55,89.42,89.53,194
89.54,89.56,89.5,89.52,121
89.53,89.6,89.51,89.54,128
89.54,89.56,89.45,89.52,940
89.5,89.63,89.5,89.63,1101
89.62,89.62,89.38,89.41,1767
89.4,89.42,88.98,89.0,2607
89.0,89.14,88.99,89.12,2388
89.12,89.14,89.04,89.06,1746
89.07,89.17,89.07,89.13,1393
89.14,89.14,88.9,88.98,1796
88.97,89.4,88.85,89.26,2945
89.25,89.28,89.09,89.25,2530
89.25,89.25,89.02,89.02,855
89.01,89.11,88.97,89.09,221
89.1,89.11,89.02,89.05,200
89.06,89.13,89.03,89.08,213
89.07,89.17,89.04,89.06,300
89.05,89.09,88.63,88.73,640
88.72,88.82,88.62,88.74,504
88.73,88.88,88.64,88.76,376
88.77,88.79,88.66,88.79,226
88.78,88.87,88.77,88.84,240
88.83,88.89,88.75,88.79,249
88.8,88.84,88.72,88.8,183
88.79,88.82,88.76,88.8,171
88.79,88.81,88.75,88.76,115
88.75,88.8,88.65,88.71,136
88.72,88.83,88.66,88.83,127
88.84,89.05,88.81,88.94,352
88.93,88.98,88.84,88.9,329
88.89,88.99,88.88,88.9,150
88.91,88.93,88.74,88.81,209
